,acc,prec_macro,prec_micro,prec_wht,recall_macro,recall_micro,recall_wht,f1_macro,f1_micro,f1_wht
QVKSimpleLayers_6,0.5543384023440219,0.25420647270004065,0.5543384023440219,0.5458285342721961,0.31346142815322225,0.5543384023440219,0.5543384023440219,0.2719732432591399,0.5543384023440219,0.5420508416448596
LSTM_6,0.7125155835690645,0.5254724175539905,0.7125155835690645,0.6780345417990092,0.6359787031221842,0.7125155835690645,0.7125155835690645,0.5581299217321204,0.7125155835690645,0.6881461283618323
LSTMSimpleLayers_6,0.6208557198817863,0.3301621529964083,0.6208557198817863,0.5930428519467383,0.3829528368749215,0.6208557198817863,0.6208557198817863,0.3527493656396031,0.6208557198817863,0.6047475965482042
Transformer_6,0.7101930780475766,0.4044775547734254,0.7101930780475766,0.6304117035396242,0.5002508279708012,0.7101930780475766,0.7101930780475766,0.3786799937059019,0.7101930780475766,0.6335620730378381
TransformerSimpleLayers_6,0.6035286895879609,0.27050130023542224,0.6035286895879609,0.5666146754400397,0.3332258038171911,0.6035286895879609,0.6035286895879609,0.29424048592287216,0.6035286895879609,0.5802647927136633
randomForest_6,0.9989494934153488,0.9973908669716351,0.9989494934153488,0.9989651536221488,0.9967118027585484,0.9989494934153488,0.9989494934153488,0.997025354081026,0.9989494934153488,0.9989484106902218
xgBoost_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
deepForest_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostAdv0Layer_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostAdv0LayerSimpleLayers_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostAdv1LayerSimpleLayers_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostAdv2LayerSimpleLayers_6,0.999968358235402,0.9999453028364726,0.999968358235402,0.9999683608638456,0.9999375761470592,0.999968358235402,0.999968358235402,0.9999414348408092,0.999968358235402,0.9999683577074042
xgBoostLSTM0Layer_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM0LayerSimpleLayers_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM1LayerSimpleLayers_6,0.9999936716470804,0.999989959234492,0.9999936716470804,0.9999936720283292,0.999983850129199,0.9999936716470804,0.9999936716470804,0.9999869041393692,0.9999936716470804,0.9999936715890848
xgBoostLSTM2LayerSimpleLayers_6,0.9733513058556248,0.987100860133003,0.9733513058556248,0.9745466068493196,0.957680967657114,0.9733513058556248,0.9733513058556248,0.969212742049232,0.9733513058556248,0.9717333354134716
MLP_8,0.6401888380511205,0.21542330308219748,0.6401888380511205,0.5698415545016682,0.3742770207576408,0.6401888380511205,0.6401888380511205,0.2445721375948809,0.6401888380511205,0.5871367779458951
MLPSimpleLayers_8,0.6392522418190217,0.2563489445853939,0.6392522418190217,0.5817571475181936,0.3721489475715818,0.6392522418190217,0.6392522418190217,0.29505603116068435,0.6392522418190217,0.6019544637622348
Adv_8,0.7510109543789038,0.4327187545179849,0.7510109543789038,0.7271746195324057,0.4726493630168236,0.7510109543789038,0.7510109543789038,0.4503371456234917,0.7510109543789038,0.7377082522176791
AdvSimpleLayers_8,0.6201975711781494,0.23374838709725146,0.6201975711781494,0.5753872324650001,0.30471019155405604,0.6201975711781494,0.6201975711781494,0.2603380086906487,0.6201975711781494,0.5920518848247733
Wht_8,0.6054335238167562,0.2087609570061841,0.6054335238167562,0.5696201422112399,0.2528529698791215,0.6054335238167562,0.6054335238167562,0.22492993340248132,0.6054335238167562,0.5826897622260021
WhtSimpleLayers_8,0.6412836431062088,0.2592487855624671,0.6412836431062088,0.5836237891321967,0.3744899907731412,0.6412836431062088,0.6412836431062088,0.2956138091270625,0.6412836431062088,0.6027776695500585
QVK_8,0.6423404780437796,0.3238692065229521,0.6423404780437796,0.6551699856941714,0.2994528629691693,0.6423404780437796,0.6423404780437796,0.29373654023502777,0.6423404780437796,0.6346986696007592
QVKSimpleLayers_8,0.6260829393933641,0.42790240743659,0.6260829393933641,0.6535580666379599,0.4996831316369694,0.6260829393933641,0.6260829393933641,0.4195696162492945,0.6260829393933641,0.6187278182478401
LSTM_8,0.6173434840114164,0.24153346154543384,0.6173434840114164,0.5889623369784437,0.2752463251306065,0.6173434840114164,0.6173434840114164,0.25393528470164545,0.6173434840114164,0.5995314484910812
LSTMSimpleLayers_8,0.6292977426765136,0.2198097517040448,0.6292977426765136,0.5728216843717081,0.31569510985422233,0.6292977426765136,0.6292977426765136,0.24812995985412306,0.6292977426765136,0.5910294960934255
Transformer_8,0.7351900720799398,0.3583974624348697,0.7351900720799398,0.6704344282521165,0.4991697043197738,0.7351900720799398,0.7351900720799398,0.3954116524096656,0.7351900720799398,0.6898911010016919
TransformerSimpleLayers_8,0.6335946943089122,0.2499619641775293,0.6335946943089122,0.5800385089330832,0.3498244035348289,0.6335946943089122,0.6335946943089122,0.2848730991296854,0.6335946943089122,0.599334826263155
randomForest_8,0.9988355830627964,0.9980107974223982,0.9988355830627964,0.9988404724294156,0.9983926223371088,0.9988355830627964,0.9988355830627964,0.9981981326342008,0.9988355830627964,0.99883557774174
xgBoost_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
deepForest_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostAdv0Layer_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostAdv0LayerSimpleLayers_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostAdv1LayerSimpleLayers_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostAdv2LayerSimpleLayers_8,0.9999303881178846,0.9999423441309839,0.9999303881178846,0.9999303868245628,0.9999469266014732,0.9999303881178846,0.9999303881178846,0.9999446349594489,0.9999303881178846,0.9999303872226504
xgBoostLSTM0Layer_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM0LayerSimpleLayers_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM1LayerSimpleLayers_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM2LayerSimpleLayers_8,0.99984811952993,0.9998180224339964,0.99984811952993,0.9998481687955864,0.9997085961332406,0.99984811952993,0.99984811952993,0.9997632323018446,0.99984811952993,0.9998481028918508
