,acc,prec_macro,prec_micro,prec_wht,recall_macro,recall_micro,recall_wht,f1_macro,f1_micro,f1_wht
WhtSimpleLayers_4,0.9811487854251012,0.6069980477549182,0.9811487854251012,0.966193936317504,0.6664723409768105,0.9811487854251012,0.9811487854251012,0.6338024184791453,0.9811487854251012,0.9729105941133468
QVKSimpleLayers_4,0.9836158906882592,0.9385217712652704,0.9836158906882592,0.9858008146031004,0.7102117426004195,0.9836158906882592,0.9836158906882592,0.7148927086609778,0.9836158906882592,0.9782220156835724
LSTMSimpleLayers_4,0.981196229757085,0.607338798902037,0.981196229757085,0.9662537318167596,0.6663798404792367,0.981196229757085,0.981196229757085,0.6339741068599055,0.981196229757085,0.9729765769191604
TransformerSimpleLayers_4,0.9994781123481782,0.9957520815771528,0.9994781123481782,0.999480989059528,0.999805674310144,0.9994781123481782,0.9994781123481782,0.9977712597025484,0.9994781123481782,0.9994787576941953
rotationForest_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
randomForest_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoost_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
lightGBM_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
deepForest_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
deepForestCost_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostAdv0LayerSimpleLayers_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM0Layer_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM0LayerSimpleLayers_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MLPSimpleLayers_6,0.9481591599190284,0.31333879305774953,0.9481591599190284,0.9249493314440714,0.4005848640071263,0.9481591599190284,0.9481591599190284,0.33863035442957184,0.9481591599190284,0.9317887239341972
AdvSimpleLayers_6,0.9509267459514169,0.4916028780960288,0.9509267459514169,0.9259404465335092,0.5934719858205455,0.9509267459514169,0.9509267459514169,0.5273492390862378,0.9509267459514169,0.9344315842072022
WhtSimpleLayers_6,0.9957458248987854,0.5844905466338972,0.9957458248987854,0.9925485661211276,0.5998692718086422,0.9957458248987854,0.9957458248987854,0.5919300189859267,0.9957458248987854,0.9940867129092452
QVKSimpleLayers_6,0.9582489878542509,0.6776381232719169,0.9582489878542509,0.970546916080766,0.6299471466848038,0.9582489878542509,0.9582489878542509,0.5987834771114366,0.9582489878542509,0.9509796127656898
LSTMSimpleLayers_6,0.9511323380566802,0.4905505776860837,0.9511323380566802,0.9259663934517538,0.5999152033353354,0.9511323380566802,0.9511323380566802,0.5299153633693497,0.9511323380566802,0.9345612328348796
TransformerSimpleLayers_6,0.9476214574898786,0.3041608228143993,0.9476214574898786,0.922737337886333,0.39990107055789137,0.9476214574898786,0.9476214574898786,0.33693177112082273,0.9476214574898786,0.9311891635881828
rotationForest_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
randomForest_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoost_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
lightGBM_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
deepForest_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
deepForestCost_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostAdv0LayerSimpleLayers_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM0Layer_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM0LayerSimpleLayers_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MLPSimpleLayers_8,0.9480642712550608,0.3092100063601603,0.9480642712550608,0.9239357333221204,0.40019736560519936,0.9480642712550608,0.9480642712550608,0.33792457225699163,0.9480642712550608,0.931608675795942
AdvSimpleLayers_8,0.9959039726720648,0.5856394620343119,0.9959039726720648,0.992831239538372,0.5999046037522524,0.9959039726720648,0.9959039726720648,0.5925551382461415,0.9959039726720648,0.9943151505297696
WhtSimpleLayers_8,0.9514328188259108,0.6893945209289389,0.9514328188259108,0.9262489492003051,0.6748732448021816,0.9514328188259108,0.9514328188259108,0.6384860550666097,0.9514328188259108,0.9348334182266416
QVKSimpleLayers_8,0.9474949392712549,0.3049233400388937,0.9474949392712549,0.9229169004972372,0.3999348026081179,0.9474949392712549,0.9474949392712549,0.336870294410038,0.9474949392712549,0.9311031013253398
LSTMSimpleLayers_8,0.947732160931174,0.35127387413670824,0.947732160931174,0.9239526374053162,0.4067558349988901,0.947732160931174,0.947732160931174,0.34894498395711065,0.947732160931174,0.9314400233080301
TransformerSimpleLayers_8,0.995856528340081,0.5854658609286945,0.995856528340081,0.992787992162706,0.5998940041691693,0.995856528340081,0.995856528340081,0.5924589157317766,0.995856528340081,0.9942687934076008
rotationForest_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
randomForest_8,0.9997311487854252,0.998892147279244,0.9997311487854252,0.9997326380231728,0.9836538461538462,0.9997311487854252,0.9997311487854252,0.9909232319485202,0.9997311487854252,0.9997257947220592
xgBoost_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
lightGBM_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
deepForest_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
deepForestCost_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostAdv0LayerSimpleLayers_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM0Layer_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM0LayerSimpleLayers_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
